2023-12-05 20:58:17.295482741 298
2023-12-05 20:58:17.348837405 118
2023-12-05 20:58:17.377518804 60
2023-12-05 20:58:17.428532588 60
2023-12-05 20:58:17.442466121 82
2023-12-05 20:58:17.445507169 175
2023-12-05 20:58:17.497010459 126
2023-12-05 20:58:17.519329107 60
2023-12-05 20:58:17.545689411 95
2023-12-05 20:58:17.562106890 60
2023-12-05 20:58:17.595472215 142
2023-12-05 20:58:17.624285630 60
2023-12-05 20:58:17.644420876 85
2023-12-05 20:58:17.695664655 95
2023-12-05 20:58:17.720301627 60
2023-12-05 20:58:17.745284492 142
2023-12-05 20:58:17.763077766 60
2023-12-05 20:58:17.796262057 85
2023-12-05 20:58:17.825778045 60
2023-12-05 20:58:17.845517712 103
2023-12-05 20:58:17.895846513 122
2023-12-05 20:58:17.920537859 60
2023-12-05 20:58:17.945508752 77
2023-12-05 20:58:17.968801131 60
2023-12-05 20:58:17.995829314 62
2023-12-05 20:58:18.017316245 60
2023-12-05 20:58:18.045835233 127
2023-12-05 20:58:18.060619678 60
2023-12-05 20:58:18.096049313 77
2023-12-05 20:58:18.124269641 60
2023-12-05 20:58:18.145676302 62
2023-12-05 20:58:18.195813965 169
2023-12-05 20:58:18.216546372 60
2023-12-05 20:58:18.246627235 118
2023-12-05 20:58:18.262560470 60
2023-12-05 20:58:18.328010414 60
2023-12-05 20:58:18.346854486 150
2023-12-05 20:58:18.395546970 118
2023-12-05 20:58:18.419998492 60
2023-12-05 20:58:18.444620008 82
2023-12-05 20:58:18.495641640 170
2023-12-05 20:58:18.545281187 126
2023-12-05 20:58:18.574706991 60
2023-12-05 20:58:18.594965829 95
2023-12-05 20:58:18.645296584 142
2023-12-05 20:58:18.671965957 60
2023-12-05 20:58:18.694936567 85
2023-12-05 20:58:18.716255860 60
2023-12-05 20:58:18.745004284 95
2023-12-05 20:58:18.764779774 60
2023-12-05 20:58:18.799037812 159
2023-12-05 20:58:18.827213877 60
2023-12-05 20:58:18.844905992 85
2023-12-05 20:58:18.872488807 60
2023-12-05 20:58:18.894532254 103
2023-12-05 20:58:18.918752553 60
2023-12-05 20:58:18.945260753 127
2023-12-05 20:58:18.966010896 60
2023-12-05 20:58:18.994580998 77
2023-12-05 20:58:19.022220353 60
2023-12-05 20:58:19.044556973 62
2023-12-05 20:58:19.095909209 122
2023-12-05 20:58:19.117981292 60
2023-12-05 20:58:19.145099748 77
2023-12-05 20:58:19.171695978 60
2023-12-05 20:58:19.192381404 81
2023-12-05 20:58:19.244890410 145
2023-12-05 20:58:19.271188080 60
2023-12-05 20:58:19.295055673 118
2023-12-05 20:58:19.368931410 60
2023-12-05 20:58:19.394637567 145
2023-12-05 20:58:19.443527888 118
2023-12-05 20:58:19.448774032 82
2023-12-05 20:58:19.524195511 54
2023-12-05 20:58:19.525640808 60
2023-12-05 20:58:19.544661093 170
2023-12-05 20:58:19.594951044 126
2023-12-05 20:58:19.620909778 60
2023-12-05 20:58:19.640478711 95
2023-12-05 20:58:19.665928560 60
2023-12-05 20:58:19.690486370 142
2023-12-05 20:58:19.714437211 60
2023-12-05 20:58:19.740508036 85
2023-12-05 20:58:19.766668977 60
2023-12-05 20:58:19.790456634 95
2023-12-05 20:58:19.840504459 142
2023-12-05 20:58:19.868144430 60
2023-12-05 20:58:19.890412078 85
2023-12-05 20:58:19.915651774 60
2023-12-05 20:58:19.941914461 116
2023-12-05 20:58:19.962914060 60
2023-12-05 20:58:19.990673466 122
2023-12-05 20:58:20.014397492 60
2023-12-05 20:58:20.040542496 77
2023-12-05 20:58:20.090465602 62
2023-12-05 20:58:20.119860806 60
2023-12-05 20:58:20.140813374 122
2023-12-05 20:58:20.161407471 60
2023-12-05 20:58:20.190605408 96
2023-12-05 20:58:20.211151013 60
2023-12-05 20:58:20.240542894 62
2023-12-05 20:58:20.267118808 60
2023-12-05 20:58:20.290433251 298
2023-12-05 20:58:20.340384697 118
2023-12-05 20:58:20.369529768 60
2023-12-05 20:58:20.422792718 60
2023-12-05 20:58:20.440590467 155
2023-12-05 20:58:20.458612563 82
2023-12-05 20:58:20.458631985 54
2023-12-05 20:58:20.471046579 60
2023-12-05 20:58:20.490509479 118
2023-12-05 20:58:20.573022792 60
2023-12-05 20:58:20.590652406 170
2023-12-05 20:58:20.640567492 126
2023-12-05 20:58:20.672513264 60
2023-12-05 20:58:20.690443495 95
2023-12-05 20:58:20.741502901 142
2023-12-05 20:58:20.771754941 60
2023-12-05 20:58:20.790634641 85
2023-12-05 20:58:20.840383359 95
2023-12-05 20:58:20.865781374 60
2023-12-05 20:58:20.890343452 147
2023-12-05 20:58:20.920502216 60
2023-12-05 20:58:20.940644339 85
2023-12-05 20:58:20.962255622 60
2023-12-05 20:58:20.990868871 103
2023-12-05 20:58:21.005794688 60
2023-12-05 20:58:21.040582323 117
2023-12-05 20:58:21.066730906 60
2023-12-05 20:58:21.091128570 77
2023-12-05 20:58:21.110769903 60
2023-12-05 20:58:21.146998209 62
2023-12-05 20:58:21.176192428 60
2023-12-05 20:58:21.196685923 151
2023-12-05 20:58:21.221962332 60
2023-12-05 20:58:21.246141280 77
2023-12-05 20:58:21.266756225 60
2023-12-05 20:58:21.296365674 62
2023-12-05 20:58:21.326463972 60
2023-12-05 20:58:21.346538895 160
2023-12-05 20:58:21.390759461 118
2023-12-05 20:58:21.418248505 60
2023-12-05 20:58:21.444361523 82
2023-12-05 20:58:21.487534805 54
2023-12-05 20:58:21.496628408 155
2023-12-05 20:58:21.540748494 118
2023-12-05 20:58:21.560284879 60
2023-12-05 20:58:21.609056437 60
2023-12-05 20:58:21.643824619 175
2023-12-05 20:58:21.696653618 126
2023-12-05 20:58:21.711037848 60
2023-12-05 20:58:21.746843547 95
2023-12-05 20:58:21.776988175 60
2023-12-05 20:58:21.790783498 142
2023-12-05 20:58:21.820476333 60
2023-12-05 20:58:21.847472737 85
2023-12-05 20:58:21.890817455 95
2023-12-05 20:58:21.923967072 60
2023-12-05 20:58:21.945334822 142
2023-12-05 20:58:21.972964766 60
2023-12-05 20:58:21.995788341 85
2023-12-05 20:58:22.030418218 60
2023-12-05 20:58:22.045617366 103
2023-12-05 20:58:22.095416172 117
2023-12-05 20:58:22.121947616 60
2023-12-05 20:58:22.144657827 77
2023-12-05 20:58:22.165509657 60
2023-12-05 20:58:22.200765296 81
2023-12-05 20:58:22.243159045 117
2023-12-05 20:58:22.279581566 60
2023-12-05 20:58:22.295757382 77
2023-12-05 20:58:22.345761913 62
2023-12-05 20:58:22.367886342 60
2023-12-05 20:58:22.395505025 145
2023-12-05 20:58:22.431568921 60
2023-12-05 20:58:22.444646456 118
2023-12-05 20:58:22.448241144 82
2023-12-05 20:58:22.448258248 54
2023-12-05 20:58:22.524583196 60
2023-12-05 20:58:22.545700843 150
2023-12-05 20:58:22.595611989 118
2023-12-05 20:58:22.632799722 60
2023-12-05 20:58:22.695542554 170
2023-12-05 20:58:22.745510836 126
2023-12-05 20:58:22.778209943 60
2023-12-05 20:58:22.802034917 95
2023-12-05 20:58:22.843386129 137
2023-12-05 20:58:22.869847309 60
2023-12-05 20:58:22.895746522 85
2023-12-05 20:58:22.941196946 95
2023-12-05 20:58:22.971132961 60
2023-12-05 20:58:22.991126758 137
2023-12-05 20:58:23.041197330 85
2023-12-05 20:58:23.070578842 60
2023-12-05 20:58:23.091155773 103
2023-12-05 20:58:23.114609647 60
2023-12-05 20:58:23.141190859 122
2023-12-05 20:58:23.167621393 60
2023-12-05 20:58:23.191218966 96
2023-12-05 20:58:23.240933154 62
2023-12-05 20:58:23.267555042 60
2023-12-05 20:58:23.290626534 265
2023-12-05 20:58:23.308860011 60
2023-12-05 20:58:23.341162272 77
2023-12-05 20:58:23.391313203 62
2023-12-05 20:58:23.416578854 60
2023-12-05 20:58:23.441363051 150
2023-12-05 20:58:23.447663435 82
2023-12-05 20:58:23.447670743 54
2023-12-05 20:58:23.491089459 118
2023-12-05 20:58:23.519841182 60
2023-12-05 20:58:23.580049841 60
2023-12-05 20:58:23.591057254 150
2023-12-05 20:58:23.642239769 138
2023-12-05 20:58:23.678286546 60
2023-12-05 20:58:23.740969354 170
2023-12-05 20:58:23.790640898 115
2023-12-05 20:58:23.815133296 60
2023-12-05 20:58:23.841485531 95
2023-12-05 20:58:23.891097368 142
2023-12-05 20:58:23.906284739 60
2023-12-05 20:58:23.941154065 85
2023-12-05 20:58:23.963022949 60
2023-12-05 20:58:23.991099090 95
2023-12-05 20:58:24.041227532 137
2023-12-05 20:58:24.063791272 60
2023-12-05 20:58:24.090917197 74
2023-12-05 20:58:24.111291019 60
2023-12-05 20:58:24.141109540 103
2023-12-05 20:58:24.163319150 60
2023-12-05 20:58:24.191007432 136
2023-12-05 20:58:24.240881538 77
2023-12-05 20:58:24.271012394 60
2023-12-05 20:58:24.290785070 62
2023-12-05 20:58:24.312675163 60
2023-12-05 20:58:24.340602529 117
2023-12-05 20:58:24.391164554 66
2023-12-05 20:58:24.412836187 60
2023-12-05 20:58:24.412836244 65
2023-12-05 20:58:24.412845991 54
2023-12-05 20:58:24.439933634 82
2023-12-05 20:58:24.439950737 54
2023-12-05 20:58:24.441544360 62
2023-12-05 20:58:24.490772118 176
2023-12-05 20:58:24.512796982 60
2023-12-05 20:58:24.541025602 118
2023-12-05 20:58:24.569527789 60
2023-12-05 20:58:24.649066852 157
2023-12-05 20:58:24.694483796 107
2023-12-05 20:58:24.716120021 60
2023-12-05 20:58:24.784673478 60
2023-12-05 20:58:24.795631344 170
2023-12-05 20:58:24.845140680 126
2023-12-05 20:58:24.866121471 60
2023-12-05 20:58:24.892240241 95
2023-12-05 20:58:24.942494950 137
2023-12-05 20:58:24.973418352 60
2023-12-05 20:58:24.995907143 74
2023-12-05 20:58:25.012579757 60
2023-12-05 20:58:25.045904497 95
2023-12-05 20:58:25.077127535 60
2023-12-05 20:58:25.095741711 142
2023-12-05 20:58:25.146255409 85
2023-12-05 20:58:25.161149381 60
2023-12-05 20:58:25.195716990 122
2023-12-05 20:58:25.210223102 60
2023-12-05 20:58:25.245618292 122
2023-12-05 20:58:25.277267701 60
2023-12-05 20:58:25.341822305 62
2023-12-05 20:58:25.394945799 122
2023-12-05 20:58:25.416021886 60
2023-12-05 20:58:25.445019918 82
2023-12-05 20:58:25.492419750 62
2023-12-05 20:58:25.545661495 155
2023-12-05 20:58:25.574005699 60
2023-12-05 20:58:25.595618095 95
2023-12-05 20:58:25.629841698 60
2023-12-05 20:58:25.668731410 60
2023-12-05 20:58:25.695681688 150
2023-12-05 20:58:25.745682791 95
2023-12-05 20:58:25.769433980 60
2023-12-05 20:58:25.840444865 170
2023-12-05 20:58:25.895469499 103
2023-12-05 20:58:25.917532853 60
2023-12-05 20:58:25.944044963 95
2023-12-05 20:58:25.962919901 60
2023-12-05 20:58:25.997166575 151
2023-12-05 20:58:26.041897919 62
2023-12-05 20:58:26.076140942 60
2023-12-05 20:58:26.090505392 95
2023-12-05 20:58:26.141115017 142
2023-12-05 20:58:26.175670059 60
2023-12-05 20:58:26.190918330 106
2023-12-05 20:58:26.215555704 60
2023-12-05 20:58:26.240579413 103
2023-12-05 20:58:26.290443688 265
2023-12-05 20:58:26.320755452 60
2023-12-05 20:58:26.340521503 85
2023-12-05 20:58:26.390279365 62
2023-12-05 20:58:26.420482763 60
2023-12-05 20:58:26.440277326 127
2023-12-05 20:58:26.441453915 82
2023-12-05 20:58:26.490222210 83
2023-12-05 20:58:26.519017961 60
2023-12-05 20:58:26.540529699 62
2023-12-05 20:58:26.548899378 60
2023-12-05 20:58:26.590573792 150
2023-12-05 20:58:26.617948563 60
2023-12-05 20:58:26.641076883 118
2023-12-05 20:58:26.730866342 60
2023-12-05 20:58:26.740465145 155
2023-12-05 20:58:26.790550265 120
2023-12-05 20:58:26.822352228 60
2023-12-05 20:58:26.890574285 170
2023-12-05 20:58:26.944752472 132
2023-12-05 20:58:26.964707998 60
2023-12-05 20:58:26.994945043 95
2023-12-05 20:58:27.017188788 60
2023-12-05 20:58:27.048841953 147
2023-12-05 20:58:27.094593992 93
2023-12-05 20:58:27.135831175 60
2023-12-05 20:58:27.145151436 95
2023-12-05 20:58:27.194415963 166
2023-12-05 20:58:27.224100670 60
2023-12-05 20:58:27.240537435 87
2023-12-05 20:58:27.268216687 60
2023-12-05 20:58:27.294474683 103
2023-12-05 20:58:27.344667870 122
2023-12-05 20:58:27.374178185 60
2023-12-05 20:58:27.394364599 85
2023-12-05 20:58:27.437496872 82
2023-12-05 20:58:27.444264865 62
2023-12-05 20:58:27.494243381 127
2023-12-05 20:58:27.528212856 60
2023-12-05 20:58:27.543515266 89
2023-12-05 20:58:27.565568889 60
2023-12-05 20:58:27.591547165 62
2023-12-05 20:58:27.612950901 60
2023-12-05 20:58:27.640472944 150
2023-12-05 20:58:27.666809710 60
2023-12-05 20:58:27.691670942 126
2023-12-05 20:58:27.769270193 60
2023-12-05 20:58:27.791516175 155
2023-12-05 20:58:27.841428456 118
2023-12-05 20:58:27.867976023 60
2023-12-05 20:58:27.941359953 175
2023-12-05 20:58:27.991926484 134
2023-12-05 20:58:28.014387811 60
2023-12-05 20:58:28.041561360 95
2023-12-05 20:58:28.058549518 60
2023-12-05 20:58:28.093411027 142
2023-12-05 20:58:28.146463015 85
2023-12-05 20:58:28.153280830 60
2023-12-05 20:58:28.196052860 114
2023-12-05 20:58:28.215710923 60
2023-12-05 20:58:28.244634972 142
2023-12-05 20:58:28.273911968 60
2023-12-05 20:58:28.294586551 104
2023-12-05 20:58:28.322911275 65
2023-12-05 20:58:28.346806918 103
2023-12-05 20:58:28.396494456 153
2023-12-05 20:58:28.417946046 60
2023-12-05 20:58:28.438892016 82
2023-12-05 20:58:28.444733321 85
2023-12-05 20:58:28.495602536 62
2023-12-05 20:58:28.524167370 60
2023-12-05 20:58:28.545537972 127
2023-12-05 20:58:28.591946421 77
2023-12-05 20:58:28.616373272 60
2023-12-05 20:58:28.641960440 62
2023-12-05 20:58:28.694594849 155
2023-12-05 20:58:28.714374303 60
2023-12-05 20:58:28.745078542 118
2023-12-05 20:58:28.761616234 60
2023-12-05 20:58:28.825556283 60
2023-12-05 20:58:28.848236421 150
2023-12-05 20:58:28.895368674 118
2023-12-05 20:58:28.917831185 60
2023-12-05 20:58:28.966344289 60
2023-12-05 20:58:28.995064472 170
2023-12-05 20:58:29.046591983 126
2023-12-05 20:58:29.079044583 60
2023-12-05 20:58:29.094179121 95
2023-12-05 20:58:29.115806449 60
2023-12-05 20:58:29.150089717 137
2023-12-05 20:58:29.193191642 104
2023-12-05 20:58:29.215746280 60
2023-12-05 20:58:29.242233233 95
2023-12-05 20:58:29.261270555 60
2023-12-05 20:58:29.292129115 285
2023-12-05 20:58:29.317502128 60
2023-12-05 20:58:29.346388430 85
2023-12-05 20:58:29.394580447 103
2023-12-05 20:58:29.416764293 60
2023-12-05 20:58:29.438411595 82
2023-12-05 20:58:29.443326264 122
2023-12-05 20:58:29.494883904 85
2023-12-05 20:58:29.526461296 60
2023-12-05 20:58:29.544942079 62
2023-12-05 20:58:29.570506865 60
2023-12-05 20:58:29.594966967 117
2023-12-05 20:58:29.644296934 85
2023-12-05 20:58:29.668474024 60
2023-12-05 20:58:29.691425486 62
2023-12-05 20:58:29.744803155 145
2023-12-05 20:58:29.771188763 60
2023-12-05 20:58:29.794949323 124
2023-12-05 20:58:29.868946321 60
2023-12-05 20:58:29.895061368 150
2023-12-05 20:58:29.944955163 126
2023-12-05 20:58:29.976643106 60
2023-12-05 20:58:30.046224277 170
2023-12-05 20:58:30.096855461 134
2023-12-05 20:58:30.113440087 60
2023-12-05 20:58:30.142452471 109
2023-12-05 20:58:30.167493726 60
2023-12-05 20:58:30.191212596 166
2023-12-05 20:58:30.245411235 93
2023-12-05 20:58:30.270471855 60
2023-12-05 20:58:30.294370104 95
2023-12-05 20:58:30.317236298 60
2023-12-05 20:58:30.344964132 147
2023-12-05 20:58:30.362271022 60
2023-12-05 20:58:30.394888202 93
2023-12-05 20:58:30.410751892 60
2023-12-05 20:58:30.436117602 82
2023-12-05 20:58:30.445094264 103
2023-12-05 20:58:30.495904051 127
2023-12-05 20:58:30.519201822 60
2023-12-05 20:58:30.544514345 85
2023-12-05 20:58:30.574424628 60
2023-12-05 20:58:30.594335567 62
2023-12-05 20:58:30.644257332 127
2023-12-05 20:58:30.656167723 60
2023-12-05 20:58:30.698025099 77
2023-12-05 20:58:30.742085991 62
2023-12-05 20:58:30.766674724 60
2023-12-05 20:58:30.795275060 66
2023-12-05 20:58:30.795688992 150
2023-12-05 20:58:30.839283779 66
2023-12-05 20:58:30.842392984 126
2023-12-05 20:58:30.891519571 66
2023-12-05 20:58:30.940559676 145
2023-12-05 20:58:30.943496942 66
2023-12-05 20:58:30.992259492 68
2023-12-05 20:58:30.992259628 60
2023-12-05 20:58:30.992259758 66
2023-12-05 20:58:30.992410977 54
2023-12-05 20:58:30.994860178 124
2023-12-05 20:58:31.008558050 139
2023-12-05 20:58:31.042681446 181
2023-12-05 20:58:31.044480907 60
2023-12-05 20:58:31.044480967 68
2023-12-05 20:58:31.044481034 60
2023-12-05 20:58:31.047736772 54
2023-12-05 20:58:31.053485153 139
2023-12-05 20:58:31.087287470 60
2023-12-05 20:58:31.091630564 367
2023-12-05 20:58:31.141287274 144
2023-12-05 20:58:31.168994317 60
2023-12-05 20:58:31.195317765 197
2023-12-05 20:58:31.196040874 66
2023-12-05 20:58:31.217388411 60
2023-12-05 20:58:31.244241445 54
2023-12-05 20:58:31.244661737 142
2023-12-05 20:58:31.249972716 68
2023-12-05 20:58:31.249972769 60
2023-12-05 20:58:31.249972821 66
2023-12-05 20:58:31.249980651 54
2023-12-05 20:58:31.249984184 54
2023-12-05 20:58:31.249985691 54
2023-12-05 20:58:31.255269390 139
2023-12-05 20:58:31.281075206 60
2023-12-05 20:58:31.288791179 68
2023-12-05 20:58:31.288791344 60
2023-12-05 20:58:31.288940499 54
2023-12-05 20:58:31.296508054 66
2023-12-05 20:58:31.300283726 212
2023-12-05 20:58:31.310973435 139
2023-12-05 20:58:31.342020438 68
2023-12-05 20:58:31.342020573 60
2023-12-05 20:58:31.342020709 66
2023-12-05 20:58:31.342153726 54
2023-12-05 20:58:31.343068270 222
2023-12-05 20:58:31.349765007 139
2023-12-05 20:58:31.378070297 60
2023-12-05 20:58:31.392507580 68
2023-12-05 20:58:31.392507940 60
2023-12-05 20:58:31.392648736 54
2023-12-05 20:58:31.397734269 66
2023-12-05 20:58:31.401039960 339
2023-12-05 20:58:31.410772353 139
2023-12-05 20:58:31.440999264 68
2023-12-05 20:58:31.443659406 212
2023-12-05 20:58:31.448462796 60
2023-12-05 20:58:31.448462862 90
2023-12-05 20:58:31.448491757 139
2023-12-05 20:58:31.469606185 60
2023-12-05 20:58:31.489006530 68
2023-12-05 20:58:31.489006581 60
2023-12-05 20:58:31.489006629 66
2023-12-05 20:58:31.489019321 54
2023-12-05 20:58:31.489055473 54
2023-12-05 20:58:31.492076677 323
2023-12-05 20:58:31.499731595 139
2023-12-05 20:58:31.530327790 60
2023-12-05 20:58:31.538254865 60
2023-12-05 20:58:31.542388162 249
2023-12-05 20:58:31.546460062 68
2023-12-05 20:58:31.546460176 60
2023-12-05 20:58:31.546540273 54
2023-12-05 20:58:31.546718850 66
2023-12-05 20:58:31.549765367 139
2023-12-05 20:58:31.585513240 60
2023-12-05 20:58:31.593720635 66
2023-12-05 20:58:31.600212886 331
2023-12-05 20:58:31.645978994 68
2023-12-05 20:58:31.651937012 68
2023-12-05 20:58:31.651937164 60
2023-12-05 20:58:31.651937306 66
2023-12-05 20:58:31.652024222 54
2023-12-05 20:58:31.653835605 139
2023-12-05 20:58:31.686512783 60
2023-12-05 20:58:31.694049313 68
2023-12-05 20:58:31.694049861 60
2023-12-05 20:58:31.694049977 66
2023-12-05 20:58:31.694158285 54
2023-12-05 20:58:31.696661113 379
2023-12-05 20:58:31.697760152 139
2023-12-05 20:58:31.714218596 60
2023-12-05 20:58:31.740630871 68
2023-12-05 20:58:31.740631216 60
2023-12-05 20:58:31.740747084 54
2023-12-05 20:58:31.748355458 66
2023-12-05 20:58:31.748375936 212
2023-12-05 20:58:31.758347164 139
2023-12-05 20:58:31.790616561 60
2023-12-05 20:58:31.791424386 259
2023-12-05 20:58:31.796343648 68
2023-12-05 20:58:31.796343796 60
2023-12-05 20:58:31.796343969 66
2023-12-05 20:58:31.796431989 54
2023-12-05 20:58:31.798135352 139
2023-12-05 20:58:31.807280823 60
2023-12-05 20:58:31.817009601 60
2023-12-05 20:58:31.840108437 68
2023-12-05 20:58:31.840108771 60
2023-12-05 20:58:31.840214212 54
2023-12-05 20:58:31.847365531 282
2023-12-05 20:58:31.847579491 66
2023-12-05 20:58:31.858271457 139
2023-12-05 20:58:31.887864532 60
2023-12-05 20:58:31.895578588 68
2023-12-05 20:58:31.895578738 60
2023-12-05 20:58:31.895578886 66
2023-12-05 20:58:31.895694357 54
2023-12-05 20:58:31.899090275 323
2023-12-05 20:58:31.908305238 139
2023-12-05 20:58:31.945009598 236
2023-12-05 20:58:31.948807332 68
2023-12-05 20:58:31.948807379 60
2023-12-05 20:58:31.948807415 60
2023-12-05 20:58:31.948807452 66
2023-12-05 20:58:31.948858547 54
2023-12-05 20:58:31.952577999 139
2023-12-05 20:58:31.987615461 60
2023-12-05 20:58:31.991578730 417
2023-12-05 20:58:31.995845162 68
2023-12-05 20:58:31.995845197 60
2023-12-05 20:58:31.995845232 66
2023-12-05 20:58:31.995893280 54
2023-12-05 20:58:32.002601171 139
2023-12-05 20:58:32.034382634 60
2023-12-05 20:58:32.041105216 68
2023-12-05 20:58:32.041105357 60
2023-12-05 20:58:32.041105485 66
2023-12-05 20:58:32.041199783 54
2023-12-05 20:58:32.045088740 282
2023-12-05 20:58:32.052602707 139
2023-12-05 20:58:32.084901825 60
2023-12-05 20:58:32.092773399 395
2023-12-05 20:58:32.093343089 68
2023-12-05 20:58:32.101318519 60
2023-12-05 20:58:32.101318570 66
2023-12-05 20:58:32.101332527 139
2023-12-05 20:58:32.124178786 60
2023-12-05 20:58:32.140594345 68
2023-12-05 20:58:32.147714534 335
2023-12-05 20:58:32.149067195 60
2023-12-05 20:58:32.149067250 66
2023-12-05 20:58:32.149087313 139
2023-12-05 20:58:32.176655896 60
2023-12-05 20:58:32.188600350 66
2023-12-05 20:58:32.191720873 410
2023-12-05 20:58:32.241958835 130
2023-12-05 20:58:32.262640839 60
2023-12-05 20:58:32.292378134 421
2023-12-05 20:58:32.294490964 68
2023-12-05 20:58:32.294491044 60
2023-12-05 20:58:32.294491124 90
2023-12-05 20:58:32.294552173 54
2023-12-05 20:58:32.303262228 139
2023-12-05 20:58:32.332064371 60
2023-12-05 20:58:32.338292008 68
2023-12-05 20:58:32.338292132 60
2023-12-05 20:58:32.338393967 54
2023-12-05 20:58:32.345788590 243
2023-12-05 20:58:32.347257122 90
2023-12-05 20:58:32.353319325 139
2023-12-05 20:58:32.386557402 60
2023-12-05 20:58:32.396502575 68
2023-12-05 20:58:32.396502908 60
2023-12-05 20:58:32.396503083 90
2023-12-05 20:58:32.396625483 54
2023-12-05 20:58:32.398447810 369
2023-12-05 20:58:32.408741183 139
2023-12-05 20:58:32.446740883 60
2023-12-05 20:58:32.448161442 411
2023-12-05 20:58:32.454455685 68
2023-12-05 20:58:32.454455841 60
2023-12-05 20:58:32.454455993 90
2023-12-05 20:58:32.454567588 54
2023-12-05 20:58:32.458730897 139
2023-12-05 20:58:32.485834329 60
2023-12-05 20:58:32.492425703 290
2023-12-05 20:58:32.494004683 90
2023-12-05 20:58:32.530843028 60
2023-12-05 20:58:32.530858500 54
2023-12-05 20:58:32.545023329 180
2023-12-05 20:58:32.546038718 90
2023-12-05 20:58:32.594211650 54
2023-12-05 20:58:32.595004808 299
2023-12-05 20:58:32.595278387 68
2023-12-05 20:58:32.595278588 60
2023-12-05 20:58:32.595278740 90
2023-12-05 20:58:32.595389654 54
2023-12-05 20:58:32.603228018 139
2023-12-05 20:58:32.627816438 60
2023-12-05 20:58:32.642675643 212
2023-12-05 20:58:32.644999859 68
2023-12-05 20:58:32.644999929 60
2023-12-05 20:58:32.644999984 90
2023-12-05 20:58:32.645079428 54
2023-12-05 20:58:32.653057233 139
2023-12-05 20:58:32.688508307 60
2023-12-05 20:58:32.695719482 90
2023-12-05 20:58:32.695928204 325
2023-12-05 20:58:32.740851445 68
2023-12-05 20:58:32.740920436 247
2023-12-05 20:58:32.741632600 139
2023-12-05 20:58:32.747931868 60
2023-12-05 20:58:32.747932530 90
2023-12-05 20:58:32.748055023 54
2023-12-05 20:58:32.762387078 60
2023-12-05 20:58:32.791560136 68
2023-12-05 20:58:32.791747140 306
2023-12-05 20:58:32.798529127 60
2023-12-05 20:58:32.798529209 90
2023-12-05 20:58:32.798551795 139
2023-12-05 20:58:32.799148518 176
2023-12-05 20:58:32.823652008 60
2023-12-05 20:58:32.835843472 68
2023-12-05 20:58:32.835843620 60
2023-12-05 20:58:32.835933993 54
2023-12-05 20:58:32.837614477 139
2023-12-05 20:58:32.844296223 90
2023-12-05 20:58:32.847590762 271
2023-12-05 20:58:32.876383252 60
2023-12-05 20:58:32.894790370 68
2023-12-05 20:58:32.894790555 60
2023-12-05 20:58:32.894910597 54
2023-12-05 20:58:32.896346165 238
2023-12-05 20:58:32.904534919 139
2023-12-05 20:58:32.906987491 90
2023-12-05 20:58:32.915710765 59
2023-12-05 20:58:32.935883710 60
2023-12-05 20:58:32.944544349 68
2023-12-05 20:58:32.944544478 60
